C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_19_353.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_19_353.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_19_353.jpg,0,0.9895957,0,2.03524
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_19_427.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_19_427.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_19_427.jpg,0,1,0,2.981675
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_19_502.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_19_502.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_19_502.jpg,0,1,0,3.684011
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_19_570.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_19_570.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_19_570.jpg,0,1,0,4.621565
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_19_640.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_19_640.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_19_640.jpg,0,1,0,5.318673
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_19_715.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_19_715.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_19_715.jpg,0,1,0,6.241943
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_19_787.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_19_787.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_19_787.jpg,0,1,0,7.158051
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_19_863.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_19_863.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_19_863.jpg,0,1,0,7.840453
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_19_931.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_19_931.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_19_931.jpg,0,1,0,8.744125
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_002.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_002.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_002.jpg,0,1,0,9.417252
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_074.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_074.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_074.jpg,0,1,0,10.30857
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_152.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_152.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_152.jpg,0,1,0,11.12672
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_222.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_222.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_222.jpg,0,1,0,11.77085
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_297.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_297.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_297.jpg,0,1,0,12.68921
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_363.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_363.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_363.jpg,0,1,0,13.36137
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_435.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_435.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_435.jpg,0,1,0,14.24881
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_508.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_508.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_508.jpg,0,1,0,15.11841
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_581.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_581.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_581.jpg,0,1,0,15.65046
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_654.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_654.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_654.jpg,0,1,0,16.53929
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_731.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_731.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_731.jpg,0,1,0,17.38404
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_796.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_796.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_796.jpg,0,1,0,18.0038
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_869.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_869.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_869.jpg,0,1,0,18.82978
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_20_944.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_20_944.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_20_944.jpg,0,1,0,19.6472
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_011.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_011.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_011.jpg,0,1,0,20.25571
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_079.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_079.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_079.jpg,0,1,0,20.85977
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_157.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_157.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_157.jpg,0,1,0,21.65924
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_226.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_226.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_226.jpg,0,1,0,22.4516
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_302.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_302.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_302.jpg,0,1,0,23.04144
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_370.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_370.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_370.jpg,0,1,0,23.82206
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_441.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_441.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_441.jpg,0,1,0,24.40334
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_514.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_514.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_514.jpg,0,1,0,25.17295
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_590.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_590.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_590.jpg,0,1,0,25.93636
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_667.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_667.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_667.jpg,0,1,0,26.6936
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_740.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_740.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_740.jpg,0,1,0,27.25753
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_813.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_813.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_813.jpg,0,1,0,28.00414
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_889.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_889.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_889.jpg,0,1,0,28.74473
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_21_954.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_21_954.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_21_954.jpg,0,1,0,29.29625
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_022.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_022.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_022.jpg,0,1,0,29.84444
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_089.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_089.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_089.jpg,0,1,0,30.18942
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_160.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_160.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_160.jpg,0,1,0,30.18993
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_237.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_237.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_237.jpg,0,1,0,30.18989
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_308.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_308.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_308.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_383.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_383.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_383.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_452.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_452.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_452.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_519.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_519.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_519.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_598.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_598.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_598.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_669.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_669.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_669.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_745.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_745.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_745.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_812.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_812.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_812.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_887.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_887.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_887.jpg,0,1,0,30.18993
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_22_956.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_22_956.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_22_956.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_027.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_027.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_027.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_095.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_095.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_095.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_161.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_161.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_161.jpg,0,1,0,30.18994
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_236.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_236.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_236.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_304.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_304.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_304.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_375.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_375.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_375.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_441.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_441.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_441.jpg,0,1,0,30.18989
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_510.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_510.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_510.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_585.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_585.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_585.jpg,0,1,0,30.18989
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_663.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_663.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_663.jpg,0,1,0,30.18989
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_740.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_740.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_740.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_813.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_813.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_813.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_891.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_891.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_891.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_23_962.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_23_962.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_23_962.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_034.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_034.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_034.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_106.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_106.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_106.jpg,0,1,0,30.18993
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_177.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_177.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_177.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_245.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_245.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_245.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_313.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_313.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_313.jpg,0,1,0,30.18993
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_382.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_382.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_382.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_452.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_452.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_452.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_527.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_527.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_527.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_599.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_599.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_599.jpg,0,1,0,30.18992
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_666.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_666.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_666.jpg,0,1,0,30.18993
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_736.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_736.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_736.jpg,0,1,0,30.18991
C:\Users\HPW\Downloads\Self Driving\IMG\center_2022_09_01_07_34_24_804.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\left_2022_09_01_07_34_24_804.jpg,C:\Users\HPW\Downloads\Self Driving\IMG\right_2022_09_01_07_34_24_804.jpg,0,1,0,30.1899
